Date,Product_ID,Product_Name,Category,Opening_Stock,Units_Sold,Stock_Received,Closing_Stock
2026-03-14,P169,Travel Pouch V1,Accessories,165,1,3,167
2026-03-14,P179,Biscuits V2,Grocery,255,3,7,259
2026-03-15,P111,USB Hub V3,Electronics,421,3,8,426
2026-03-15,P143,Table Clock V2,Home,195,1,3,197
2026-03-15,P145,Cushion V1,Home,103,3,6,106
2026-03-15,P153,Cleaning Kit V3,Home,415,6,2,411
2026-03-15,P156,Laptop Bag V3,Accessories,409,2,5,412
2026-03-15,P169,Travel Pouch V1,Accessories,224,6,8,226
2026-03-15,P171,Travel Pouch V3,Accessories,194,2,4,196
2026-03-16,P127,Printer Paper V1,Office,364,1,6,369
2026-03-16,P132,File Folder V3,Office,229,3,5,231
2026-03-16,P136,Water Bottle V1,Home,263,3,3,263
2026-03-16,P153,Cleaning Kit V3,Home,343,2,3,344
2026-03-16,P164,Power Bank V2,Accessories,209,2,4,211
2026-03-16,P177,Tea V3,Grocery,161,1,2,162
2026-03-17,P127,Printer Paper V1,Office,375,1,6,380
2026-03-17,P140,Storage Box V2,Home,206,3,5,208
2026-03-17,P155,Laptop Bag V2,Accessories,315,1,5,319
2026-03-17,P160,Charging Cable V1,Accessories,330,2,3,331
2026-03-17,P167,Desk Mat V2,Accessories,273,2,5,276
2026-03-18,P110,USB Hub V2,Electronics,302,8,5,299
2026-03-18,P126,Desk Lamp V3,Office,266,3,1,264
2026-03-18,P150,LED Bulb V3,Home,206,3,4,207
2026-03-18,P160,Charging Cable V1,Accessories,420,2,6,424
2026-03-18,P162,Charging Cable V3,Accessories,175,3,6,178
2026-03-19,P104,Keyboard V2,Electronics,316,3,6,319
2026-03-19,P131,File Folder V2,Office,279,1,6,284
2026-03-19,P156,Laptop Bag V3,Accessories,406,4,1,403
2026-03-19,P173,Coffee V2,Grocery,322,1,7,328
2026-03-19,P174,Coffee V3,Grocery,287,1,6,292
2026-03-20,P110,USB Hub V2,Electronics,372,4,1,369
2026-03-20,P116,Bluetooth Speaker V2,Electronics,196,2,3,197
2026-03-20,P147,Cushion V3,Home,268,4,4,268
2026-03-20,P157,Phone Case V1,Accessories,296,1,3,298
2026-03-20,P158,Phone Case V2,Accessories,211,1,1,211
2026-03-20,P162,Charging Cable V3,Accessories,150,5,5,150
2026-03-21,P120,Notebook V3,Office,83,2,2,83
2026-03-21,P142,Table Clock V1,Home,195,2,5,198
2026-03-22,P101,Wireless Mouse V2,Electronics,273,1,2,274
2026-03-22,P104,Keyboard V2,Electronics,384,4,5,385
2026-03-22,P154,Laptop Bag V1,Accessories,336,1,1,336
2026-03-22,P175,Tea V1,Grocery,166,2,5,169
2026-03-23,P114,Webcam V3,Electronics,296,1,4,299
2026-03-23,P116,Bluetooth Speaker V2,Electronics,323,1,4,326
2026-03-23,P120,Notebook V3,Office,140,2,6,144
2026-03-23,P130,File Folder V1,Office,273,1,5,277
2026-03-23,P153,Cleaning Kit V3,Home,428,2,7,433
2026-03-23,P158,Phone Case V2,Accessories,330,1,8,337
2026-03-23,P169,Travel Pouch V1,Accessories,212,3,5,214
2026-03-23,P176,Tea V2,Grocery,379,5,1,375
2026-03-24,P115,Bluetooth Speaker V1,Electronics,355,1,2,356
2026-03-24,P147,Cushion V3,Home,293,7,5,291
2026-03-24,P171,Travel Pouch V3,Accessories,237,4,1,234
2026-03-25,P113,Webcam V2,Electronics,130,3,4,131
2026-03-25,P131,File Folder V2,Office,175,1,2,176
2026-03-25,P149,LED Bulb V2,Home,79,4,3,78
2026-03-26,P115,Bluetooth Speaker V1,Electronics,285,4,0,281
2026-03-26,P126,Desk Lamp V3,Office,208,2,3,209
2026-03-26,P134,Stapler V2,Office,242,2,4,244
2026-03-26,P139,Storage Box V1,Home,75,1,2,76
2026-03-26,P162,Charging Cable V3,Accessories,188,5,6,189
2026-03-26,P171,Travel Pouch V3,Accessories,220,2,7,225
2026-03-27,P109,USB Hub V1,Electronics,202,4,4,202
2026-03-27,P114,Webcam V3,Electronics,393,5,3,391
2026-03-27,P154,Laptop Bag V1,Accessories,322,1,3,324
2026-03-27,P166,Desk Mat V1,Accessories,115,1,7,121
2026-03-28,P102,Wireless Mouse V3,Electronics,275,3,1,273
2026-03-28,P116,Bluetooth Speaker V2,Electronics,207,4,3,206
2026-03-28,P124,Desk Lamp V1,Office,310,4,3,309
2026-03-28,P169,Travel Pouch V1,Accessories,260,5,4,259
2026-03-28,P170,Travel Pouch V2,Accessories,170,3,3,170
2026-03-29,P159,Phone Case V3,Accessories,326,3,4,327
2026-03-29,P165,Power Bank V3,Accessories,223,2,6,227
2026-03-29,P173,Coffee V2,Grocery,319,2,5,322
2026-03-30,P104,Keyboard V2,Electronics,366,4,4,366
2026-03-30,P109,USB Hub V1,Electronics,305,3,5,307
2026-03-30,P115,Bluetooth Speaker V1,Electronics,386,1,5,390
2026-03-30,P176,Tea V2,Grocery,354,2,6,358
2026-03-31,P104,Keyboard V2,Electronics,319,2,8,325
2026-03-31,P118,Notebook V1,Office,316,2,2,316
2026-03-31,P127,Printer Paper V1,Office,397,4,0,393
2026-03-31,P128,Printer Paper V2,Office,207,4,2,205
2026-03-31,P155,Laptop Bag V2,Accessories,298,1,5,302
2026-03-31,P173,Coffee V2,Grocery,273,1,6,278
2026-04-01,P134,Stapler V2,Office,318,3,3,318
2026-04-01,P150,LED Bulb V3,Home,251,1,4,254
2026-04-01,P172,Coffee V1,Grocery,156,3,7,160
2026-04-02,P110,USB Hub V2,Electronics,335,2,6,339
2026-04-02,P113,Webcam V2,Electronics,199,3,0,196
2026-04-02,P141,Storage Box V3,Home,274,1,3,276
2026-04-02,P156,Laptop Bag V3,Accessories,422,1,3,424
2026-04-02,P158,Phone Case V2,Accessories,210,3,8,215
2026-04-03,P100,Wireless Mouse V1,Electronics,235,1,5,239
2026-04-03,P124,Desk Lamp V1,Office,217,3,6,220
2026-04-03,P160,Charging Cable V1,Accessories,363,1,3,365
2026-04-03,P161,Charging Cable V2,Accessories,291,2,5,294
2026-04-04,P103,Keyboard V1,Electronics,185,1,8,192
2026-04-04,P125,Desk Lamp V2,Office,261,3,3,261
2026-04-04,P139,Storage Box V1,Home,194,2,5,197
2026-04-04,P148,LED Bulb V1,Home,226,3,2,225
2026-04-04,P164,Power Bank V2,Accessories,251,1,3,253
2026-04-04,P178,Biscuits V1,Grocery,202,1,2,203
2026-04-05,P110,USB Hub V2,Electronics,309,1,2,310
2026-04-05,P113,Webcam V2,Electronics,108,1,4,111
2026-04-05,P129,Printer Paper V3,Office,246,9,2,239
2026-04-05,P148,LED Bulb V1,Home,198,4,4,198
2026-04-05,P158,Phone Case V2,Accessories,275,1,4,278
2026-04-06,P109,USB Hub V1,Electronics,198,1,1,198
2026-04-06,P117,Bluetooth Speaker V3,Electronics,321,1,4,324
2026-04-06,P143,Table Clock V2,Home,197,1,5,201
2026-04-06,P173,Coffee V2,Grocery,363,3,6,366
2026-04-07,P108,Headphones V3,Electronics,381,3,5,383
2026-04-07,P150,LED Bulb V3,Home,233,6,3,230
2026-04-07,P160,Charging Cable V1,Accessories,367,1,4,370
2026-04-08,P135,Stapler V3,Office,382,3,2,381
2026-04-08,P154,Laptop Bag V1,Accessories,363,3,1,361
2026-04-08,P155,Laptop Bag V2,Accessories,257,2,3,258
2026-04-08,P171,Travel Pouch V3,Accessories,203,1,7,209
2026-04-09,P123,Office Chair V3,Office,158,3,6,161
2026-04-09,P128,Printer Paper V2,Office,172,3,2,171
2026-04-09,P165,Power Bank V3,Accessories,161,2,1,160
2026-04-09,P170,Travel Pouch V2,Accessories,248,2,4,250
2026-04-09,P177,Tea V3,Grocery,52,2,5,55
2026-04-10,P105,Keyboard V3,Electronics,212,5,1,208
2026-04-10,P118,Notebook V1,Office,322,3,0,319
2026-04-10,P125,Desk Lamp V2,Office,359,3,2,358
2026-04-10,P137,Water Bottle V2,Home,84,3,5,86
2026-04-10,P158,Phone Case V2,Accessories,244,1,3,246
2026-04-10,P178,Biscuits V1,Grocery,304,1,7,310
2026-04-11,P116,Bluetooth Speaker V2,Electronics,272,1,6,277
2026-04-11,P121,Office Chair V1,Office,257,5,3,255
2026-04-11,P122,Office Chair V2,Office,138,5,3,136
2026-04-11,P137,Water Bottle V2,Home,181,4,5,182
2026-04-11,P148,LED Bulb V1,Home,232,1,4,235
2026-04-11,P156,Laptop Bag V3,Accessories,331,4,3,330
2026-04-11,P158,Phone Case V2,Accessories,215,1,5,219
2026-04-11,P160,Charging Cable V1,Accessories,361,3,6,364
2026-04-11,P162,Charging Cable V3,Accessories,134,1,2,135
2026-04-11,P176,Tea V2,Grocery,255,1,7,261
2026-04-12,P117,Bluetooth Speaker V3,Electronics,272,1,3,274
2026-04-12,P152,Cleaning Kit V2,Home,96,4,6,98
2026-04-12,P162,Charging Cable V3,Accessories,75,2,5,78
2026-04-12,P163,Power Bank V1,Accessories,389,4,3,388
2026-04-12,P173,Coffee V2,Grocery,236,2,4,238
2026-04-12,P175,Tea V1,Grocery,150,1,7,156
2026-04-13,P109,USB Hub V1,Electronics,166,2,3,167
2026-04-13,P123,Office Chair V3,Office,187,1,1,187
2026-04-13,P127,Printer Paper V1,Office,354,1,2,355
2026-04-13,P171,Travel Pouch V3,Accessories,289,2,1,288
2026-04-14,P109,USB Hub V1,Electronics,189,3,4,190
2026-04-14,P117,Bluetooth Speaker V3,Electronics,187,1,3,189
2026-04-14,P133,Stapler V1,Office,169,1,7,175
2026-04-14,P142,Table Clock V1,Home,111,2,2,111
2026-04-14,P167,Desk Mat V2,Accessories,328,2,4,330
2026-04-15,P114,Webcam V3,Electronics,337,2,4,339
2026-04-15,P126,Desk Lamp V3,Office,193,5,6,194
2026-04-15,P132,File Folder V3,Office,213,2,8,219
2026-04-15,P146,Cushion V2,Home,277,3,4,278
2026-04-16,P125,Desk Lamp V2,Office,298,5,2,295
2026-04-16,P170,Travel Pouch V2,Accessories,162,2,6,166
2026-04-17,P107,Headphones V2,Electronics,183,1,3,185
2026-04-17,P129,Printer Paper V3,Office,308,3,3,308
2026-04-17,P143,Table Clock V2,Home,229,3,2,228
2026-04-18,P122,Office Chair V2,Office,122,4,3,121
2026-04-18,P127,Printer Paper V1,Office,414,4,6,416
2026-04-18,P175,Tea V1,Grocery,208,4,11,215
2026-04-19,P133,Stapler V1,Office,157,1,3,159
2026-04-19,P135,Stapler V3,Office,397,2,3,398
2026-04-19,P164,Power Bank V2,Accessories,277,1,2,278
2026-04-20,P118,Notebook V1,Office,265,1,4,268
2026-04-20,P121,Office Chair V1,Office,331,3,2,330
2026-04-20,P139,Storage Box V1,Home,73,3,5,75
2026-04-20,P144,Table Clock V3,Home,279,1,3,281
2026-04-20,P160,Charging Cable V1,Accessories,429,4,5,430
2026-04-20,P169,Travel Pouch V1,Accessories,263,2,4,265
2026-04-20,P176,Tea V2,Grocery,354,2,3,355
2026-04-21,P102,Wireless Mouse V3,Electronics,252,1,5,256
2026-04-21,P108,Headphones V3,Electronics,327,5,2,324
2026-04-21,P110,USB Hub V2,Electronics,381,1,6,386
2026-04-21,P125,Desk Lamp V2,Office,283,7,3,279
2026-04-21,P126,Desk Lamp V3,Office,212,3,5,214
2026-04-21,P156,Laptop Bag V3,Accessories,389,4,6,391
2026-04-21,P167,Desk Mat V2,Accessories,218,2,2,218
2026-04-22,P110,USB Hub V2,Electronics,349,2,3,350
2026-04-22,P119,Notebook V2,Office,249,2,6,253
2026-04-23,P104,Keyboard V2,Electronics,321,2,2,321
2026-04-23,P128,Printer Paper V2,Office,110,1,2,111
2026-04-23,P154,Laptop Bag V1,Accessories,284,2,5,287
2026-04-24,P128,Printer Paper V2,Office,239,4,2,237
2026-04-24,P141,Storage Box V3,Home,241,2,8,247
2026-04-24,P144,Table Clock V3,Home,134,5,8,137
2026-04-25,P116,Bluetooth Speaker V2,Electronics,279,4,6,281
2026-04-25,P123,Office Chair V3,Office,76,2,4,78
2026-04-25,P126,Desk Lamp V3,Office,256,2,4,258
2026-04-25,P134,Stapler V2,Office,228,5,2,225
2026-04-25,P178,Biscuits V1,Grocery,314,2,5,317
2026-04-26,P152,Cleaning Kit V2,Home,134,2,4,136
2026-04-26,P154,Laptop Bag V1,Accessories,409,1,5,413
2026-04-26,P161,Charging Cable V2,Accessories,239,2,6,243
2026-04-26,P168,Desk Mat V3,Accessories,323,1,5,327
2026-04-26,P175,Tea V1,Grocery,207,2,4,209
2026-04-27,P105,Keyboard V3,Electronics,212,3,2,211
2026-04-27,P148,LED Bulb V1,Home,246,6,3,243
2026-04-27,P152,Cleaning Kit V2,Home,139,4,8,143
2026-04-27,P155,Laptop Bag V2,Accessories,271,7,4,268
2026-04-27,P161,Charging Cable V2,Accessories,279,3,2,278
2026-04-27,P163,Power Bank V1,Accessories,311,1,4,314
2026-04-28,P110,USB Hub V2,Electronics,254,6,3,251
2026-04-28,P114,Webcam V3,Electronics,304,3,7,308
2026-04-28,P119,Notebook V2,Office,348,2,4,350
2026-04-28,P150,LED Bulb V3,Home,232,1,6,237
2026-04-28,P159,Phone Case V3,Accessories,251,7,1,245
2026-04-28,P164,Power Bank V2,Accessories,241,1,5,245
2026-04-29,P123,Office Chair V3,Office,63,2,2,63
2026-04-29,P155,Laptop Bag V2,Accessories,215,3,5,217
2026-04-29,P165,Power Bank V3,Accessories,155,1,4,158
2026-04-29,P172,Coffee V1,Grocery,132,2,4,134
2026-04-30,P157,Phone Case V1,Accessories,254,3,3,254
2026-04-30,P169,Travel Pouch V1,Accessories,250,3,5,252
2026-05-01,P110,USB Hub V2,Electronics,274,1,7,280
2026-05-01,P120,Notebook V3,Office,199,2,4,201
2026-05-01,P135,Stapler V3,Office,377,2,3,378
2026-05-01,P175,Tea V1,Grocery,225,1,3,227
2026-05-02,P133,Stapler V1,Office,82,2,2,82
2026-05-02,P150,LED Bulb V3,Home,149,1,2,150
2026-05-02,P168,Desk Mat V3,Accessories,323,2,1,322
2026-05-03,P111,USB Hub V3,Electronics,304,3,3,304
2026-05-03,P136,Water Bottle V1,Home,304,2,3,305
2026-05-03,P142,Table Clock V1,Home,168,1,3,170
2026-05-04,P108,Headphones V3,Electronics,375,2,4,377
2026-05-04,P117,Bluetooth Speaker V3,Electronics,296,5,6,297
2026-05-04,P129,Printer Paper V3,Office,259,1,5,263
2026-05-04,P131,File Folder V2,Office,271,3,2,270
2026-05-04,P146,Cushion V2,Home,289,3,6,292
2026-05-04,P152,Cleaning Kit V2,Home,202,1,5,206
2026-05-04,P158,Phone Case V2,Accessories,301,4,1,298
2026-05-04,P162,Charging Cable V3,Accessories,175,2,4,177
2026-05-04,P170,Travel Pouch V2,Accessories,198,2,2,198
2026-05-05,P112,Webcam V1,Electronics,293,3,7,297
2026-05-06,P111,USB Hub V3,Electronics,297,3,6,300
2026-05-06,P117,Bluetooth Speaker V3,Electronics,269,3,2,268
2026-05-06,P121,Office Chair V1,Office,292,2,10,300
2026-05-06,P127,Printer Paper V1,Office,322,3,4,323
2026-05-06,P153,Cleaning Kit V3,Home,357,1,3,359
2026-05-06,P159,Phone Case V3,Accessories,298,4,6,300
2026-05-07,P101,Wireless Mouse V2,Electronics,209,1,4,212
2026-05-07,P105,Keyboard V3,Electronics,216,1,2,217
2026-05-07,P108,Headphones V3,Electronics,315,1,4,318
2026-05-07,P161,Charging Cable V2,Accessories,356,4,3,355
2026-05-08,P101,Wireless Mouse V2,Electronics,183,1,3,185
2026-05-08,P107,Headphones V2,Electronics,145,2,1,144
2026-05-08,P110,USB Hub V2,Electronics,284,3,0,281
2026-05-08,P149,LED Bulb V2,Home,182,1,5,186
2026-05-08,P151,Cleaning Kit V1,Home,155,2,9,162
2026-05-08,P152,Cleaning Kit V2,Home,229,1,5,233
2026-05-08,P154,Laptop Bag V1,Accessories,404,1,3,406
2026-05-08,P161,Charging Cable V2,Accessories,242,3,4,243
2026-05-09,P107,Headphones V2,Electronics,139,4,7,142
2026-05-09,P140,Storage Box V2,Home,120,2,4,122
2026-05-09,P161,Charging Cable V2,Accessories,291,1,1,291
2026-05-09,P162,Charging Cable V3,Accessories,141,4,6,143
2026-05-09,P165,Power Bank V3,Accessories,170,2,10,178
2026-05-10,P104,Keyboard V2,Electronics,343,6,5,342
2026-05-10,P108,Headphones V3,Electronics,345,4,2,343
2026-05-10,P136,Water Bottle V1,Home,301,3,2,300
2026-05-10,P143,Table Clock V2,Home,223,2,5,226
2026-05-10,P148,LED Bulb V1,Home,273,1,2,274
2026-05-10,P152,Cleaning Kit V2,Home,167,2,3,168
2026-05-10,P155,Laptop Bag V2,Accessories,323,2,2,323
2026-05-10,P168,Desk Mat V3,Accessories,420,3,8,425
2026-05-11,P108,Headphones V3,Electronics,397,3,6,400
2026-05-11,P113,Webcam V2,Electronics,179,1,3,181
2026-05-11,P129,Printer Paper V3,Office,216,1,5,220
2026-05-11,P140,Storage Box V2,Home,116,1,2,117
2026-05-11,P159,Phone Case V3,Accessories,212,2,5,215
2026-05-11,P160,Charging Cable V1,Accessories,294,1,7,300
2026-05-12,P129,Printer Paper V3,Office,238,1,1,238
2026-05-12,P138,Water Bottle V3,Home,167,2,3,168
2026-05-12,P140,Storage Box V2,Home,136,3,5,138
2026-05-12,P161,Charging Cable V2,Accessories,248,1,7,254
2026-05-12,P164,Power Bank V2,Accessories,181,1,3,183
2026-05-12,P171,Travel Pouch V3,Accessories,261,1,3,263
2026-05-12,P176,Tea V2,Grocery,299,3,4,300
2026-05-13,P117,Bluetooth Speaker V3,Electronics,308,3,4,309
2026-05-13,P122,Office Chair V2,Office,126,1,3,128
2026-05-13,P153,Cleaning Kit V3,Home,320,1,3,322
2026-05-13,P177,Tea V3,Grocery,187,1,4,190
2026-05-14,P102,Wireless Mouse V3,Electronics,281,3,1,279
2026-05-14,P107,Headphones V2,Electronics,148,1,3,150
2026-05-14,P127,Printer Paper V1,Office,333,2,3,334
2026-05-14,P150,LED Bulb V3,Home,156,2,7,161
2026-05-14,P151,Cleaning Kit V1,Home,130,1,2,131
2026-05-14,P158,Phone Case V2,Accessories,197,3,3,197
2026-05-14,P162,Charging Cable V3,Accessories,130,2,4,132
2026-05-14,P163,Power Bank V1,Accessories,378,4,1,375
2026-05-15,P119,Notebook V2,Office,320,4,6,322
2026-05-15,P124,Desk Lamp V1,Office,251,3,4,252
2026-05-15,P155,Laptop Bag V2,Accessories,258,1,4,261
2026-05-15,P157,Phone Case V1,Accessories,268,2,6,272
2026-05-15,P161,Charging Cable V2,Accessories,276,6,1,271
2026-05-15,P173,Coffee V2,Grocery,238,2,2,238
2026-05-15,P174,Coffee V3,Grocery,225,5,4,224
2026-05-15,P177,Tea V3,Grocery,197,2,3,198
2026-05-16,P104,Keyboard V2,Electronics,306,4,12,314
2026-05-16,P114,Webcam V3,Electronics,364,1,4,367
2026-05-16,P121,Office Chair V1,Office,361,2,3,362
2026-05-16,P129,Printer Paper V3,Office,287,2,2,287
2026-05-16,P139,Storage Box V1,Home,143,2,1,142
2026-05-16,P141,Storage Box V3,Home,217,2,5,220
2026-05-16,P163,Power Bank V1,Accessories,405,4,6,407
2026-05-16,P166,Desk Mat V1,Accessories,196,1,7,202
2026-05-17,P105,Keyboard V3,Electronics,224,3,3,224
2026-05-17,P150,LED Bulb V3,Home,161,3,2,160
2026-05-17,P151,Cleaning Kit V1,Home,259,3,4,260
2026-05-17,P173,Coffee V2,Grocery,266,4,0,262
2026-05-17,P175,Tea V1,Grocery,137,1,3,139
2026-05-18,P105,Keyboard V3,Electronics,148,2,8,154
2026-05-18,P147,Cushion V3,Home,252,1,6,257
2026-05-18,P159,Phone Case V3,Accessories,211,5,6,212
2026-05-18,P164,Power Bank V2,Accessories,211,2,3,212
2026-05-18,P168,Desk Mat V3,Accessories,374,2,5,377
2026-05-18,P171,Travel Pouch V3,Accessories,178,2,5,181
2026-05-18,P179,Biscuits V2,Grocery,238,2,4,240
2026-05-19,P101,Wireless Mouse V2,Electronics,257,3,5,259
2026-05-19,P107,Headphones V2,Electronics,73,1,2,74
2026-05-19,P131,File Folder V2,Office,145,4,0,141
2026-05-19,P150,LED Bulb V3,Home,238,4,3,237
2026-05-19,P171,Travel Pouch V3,Accessories,268,1,2,269
2026-05-20,P103,Keyboard V1,Electronics,260,2,2,260
2026-05-20,P126,Desk Lamp V3,Office,304,1,0,303
2026-05-20,P130,File Folder V1,Office,409,1,4,412
2026-05-20,P135,Stapler V3,Office,370,1,6,375
2026-05-20,P156,Laptop Bag V3,Accessories,322,5,5,322
2026-05-21,P103,Keyboard V1,Electronics,179,2,3,180
2026-05-21,P104,Keyboard V2,Electronics,338,5,4,337
2026-05-21,P117,Bluetooth Speaker V3,Electronics,224,2,0,222
2026-05-21,P123,Office Chair V3,Office,143,2,2,143
2026-05-21,P129,Printer Paper V3,Office,212,3,5,214
2026-05-21,P133,Stapler V1,Office,123,4,6,125
2026-05-21,P142,Table Clock V1,Home,203,1,4,206
2026-05-21,P150,LED Bulb V3,Home,143,2,3,144
2026-05-21,P156,Laptop Bag V3,Accessories,429,3,5,431
2026-05-22,P100,Wireless Mouse V1,Electronics,163,1,3,165
2026-05-22,P106,Headphones V1,Electronics,420,3,4,421
2026-05-22,P148,LED Bulb V1,Home,205,3,3,205
2026-05-22,P163,Power Bank V1,Accessories,440,3,4,441
2026-05-22,P165,Power Bank V3,Accessories,87,3,2,86
2026-05-22,P171,Travel Pouch V3,Accessories,279,1,3,281
2026-05-24,P103,Keyboard V1,Electronics,199,1,3,201
2026-05-24,P132,File Folder V3,Office,265,3,9,271
2026-05-24,P133,Stapler V1,Office,151,1,3,153
2026-05-24,P170,Travel Pouch V2,Accessories,216,4,6,218
2026-05-25,P103,Keyboard V1,Electronics,230,4,6,232
2026-05-25,P125,Desk Lamp V2,Office,344,2,6,348
2026-05-25,P161,Charging Cable V2,Accessories,312,1,2,313
2026-05-25,P162,Charging Cable V3,Accessories,211,4,4,211
2026-05-25,P168,Desk Mat V3,Accessories,306,4,9,311
2026-05-25,P173,Coffee V2,Grocery,236,1,3,238
2026-05-25,P176,Tea V2,Grocery,326,2,6,330
2026-05-26,P103,Keyboard V1,Electronics,211,2,5,214
2026-05-26,P106,Headphones V1,Electronics,334,3,2,333
2026-05-26,P108,Headphones V3,Electronics,298,5,5,298
2026-05-26,P114,Webcam V3,Electronics,328,2,3,329
2026-05-26,P128,Printer Paper V2,Office,159,1,7,165
2026-05-26,P164,Power Bank V2,Accessories,201,1,4,204
2026-05-26,P168,Desk Mat V3,Accessories,408,5,6,409
2026-05-27,P124,Desk Lamp V1,Office,287,2,4,289
2026-05-27,P137,Water Bottle V2,Home,177,5,6,178
2026-05-27,P153,Cleaning Kit V3,Home,421,1,8,428
2026-05-27,P165,Power Bank V3,Accessories,159,1,4,162
2026-05-28,P102,Wireless Mouse V3,Electronics,345,4,6,347
2026-05-28,P105,Keyboard V3,Electronics,241,2,4,243
2026-05-28,P107,Headphones V2,Electronics,169,1,2,170
2026-05-28,P113,Webcam V2,Electronics,210,3,2,209
2026-05-28,P115,Bluetooth Speaker V1,Electronics,378,2,8,384
2026-05-28,P122,Office Chair V2,Office,151,1,6,156
2026-05-28,P126,Desk Lamp V3,Office,264,4,8,268
2026-05-28,P139,Storage Box V1,Home,205,1,4,208
2026-05-28,P162,Charging Cable V3,Accessories,174,3,4,175
2026-05-28,P163,Power Bank V1,Accessories,358,1,0,357
2026-05-28,P168,Desk Mat V3,Accessories,423,5,2,420
2026-05-28,P169,Travel Pouch V1,Accessories,224,2,2,224
2026-05-29,P121,Office Chair V1,Office,264,3,4,265
2026-05-29,P126,Desk Lamp V3,Office,317,1,3,319
2026-05-29,P131,File Folder V2,Office,287,2,3,288
2026-05-29,P143,Table Clock V2,Home,95,1,5,99
2026-05-29,P148,LED Bulb V1,Home,150,1,2,151
2026-05-29,P161,Charging Cable V2,Accessories,303,2,6,307
2026-05-29,P166,Desk Mat V1,Accessories,130,1,3,132
2026-05-30,P114,Webcam V3,Electronics,309,1,3,311
2026-05-30,P120,Notebook V3,Office,145,2,3,146
2026-05-30,P121,Office Chair V1,Office,312,2,2,312
2026-05-30,P133,Stapler V1,Office,177,2,6,181
2026-05-30,P139,Storage Box V1,Home,93,1,4,96
2026-05-30,P161,Charging Cable V2,Accessories,378,4,3,377
2026-05-30,P171,Travel Pouch V3,Accessories,249,1,4,252
2026-05-30,P177,Tea V3,Grocery,138,3,4,139
2026-05-31,P101,Wireless Mouse V2,Electronics,202,2,8,208
2026-05-31,P112,Webcam V1,Electronics,274,3,2,273
2026-05-31,P120,Notebook V3,Office,166,3,4,167
2026-05-31,P130,File Folder V1,Office,267,2,3,268
2026-05-31,P137,Water Bottle V2,Home,177,2,3,178
2026-05-31,P143,Table Clock V2,Home,161,1,5,165
2026-05-31,P168,Desk Mat V3,Accessories,410,1,2,411
2026-05-31,P177,Tea V3,Grocery,135,2,5,138
2026-06-01,P111,USB Hub V3,Electronics,301,1,1,301
2026-06-01,P117,Bluetooth Speaker V3,Electronics,292,2,2,292
2026-06-01,P127,Printer Paper V1,Office,389,1,7,395
2026-06-01,P156,Laptop Bag V3,Accessories,365,1,2,366
2026-06-02,P117,Bluetooth Speaker V3,Electronics,277,1,5,281
2026-06-02,P136,Water Bottle V1,Home,294,3,6,297
2026-06-02,P161,Charging Cable V2,Accessories,317,3,3,317
2026-06-03,P108,Headphones V3,Electronics,394,6,6,394
2026-06-03,P110,USB Hub V2,Electronics,307,5,2,304
2026-06-03,P122,Office Chair V2,Office,167,2,2,167
2026-06-04,P118,Notebook V1,Office,368,5,6,369
2026-06-04,P119,Notebook V2,Office,317,3,6,320
2026-06-04,P135,Stapler V3,Office,271,4,5,272
2026-06-04,P162,Charging Cable V3,Accessories,89,5,3,87
2026-06-04,P172,Coffee V1,Grocery,208,2,6,212
2026-06-05,P112,Webcam V1,Electronics,243,1,7,249
2026-06-05,P145,Cushion V1,Home,192,3,5,194
2026-06-07,P117,Bluetooth Speaker V3,Electronics,225,2,2,225
2026-06-07,P157,Phone Case V1,Accessories,360,2,3,361
2026-06-07,P159,Phone Case V3,Accessories,292,1,2,293
2026-06-08,P104,Keyboard V2,Electronics,403,3,6,406
2026-06-08,P109,USB Hub V1,Electronics,218,2,5,221
